wind_speed,wdir,smois,ignition_pattern,fire_behavior,inside_area,outside_area,burned_area,FILE
8,175,0.05,1,1,135411,51339,186750,images/run_aef03e56-8b53-472d-9d60-5f454cf5ce44_fuels-dens_2100_000.png
3,175,0.05,0,0,121194,7259,128453,images/run_88bf30ac-d207-485d-a529-2ef05baaec9a_fuels-dens_2100_000.png
12,270,0.05,1,1,121464,21528,142992,images/run_e1fe1ca4-100c-4fd5-be8f-f1c26ef6a1f2_fuels-dens_2100_000.png
2,270,0.05,0,0,119837,1451,121288,images/run_d1df4d1b-d960-46f3-80d2-177e537015eb_fuels-dens_2100_000.png
12,175,0.05,1,1,122582,46664,169246,images/run_94f9a9e8-ffcc-48e4-bfd6-537955b7dea8_fuels-dens_2100_000.png
12,175,0.05,1,1,135425,49809,185234,images/run_71fe35f7-71f6-43e9-b9a6-23ec045c910b_fuels-dens_2100_000.png
12,270,0.05,1,1,135331,46980,182311,images/run_767f5102-eb5e-48a5-a008-915b3c4bcb04_fuels-dens_2100_000.png
12,175,0.05,1,1,135422,49181,184603,images/run_ca6882d4-5d43-4609-bc7b-03711eb6f343_fuels-dens_2100_000.png
12,175,0.05,1,1,121307,43609,164916,images/run_0bb621d5-687f-4f0b-842e-5392d58b0b09_fuels-dens_2100_000.png
2,270,0.05,1,0,135392,8490,143882,images/run_fc583236-89b4-4937-83da-20959b7caa66_fuels-dens_2100_000.png
12,175,0.05,1,1,135424,50950,186374,images/run_a6086793-7c57-46b7-b017-558d1fe62865_fuels-dens_2100_000.png
2,175,0.05,0,0,135394,11462,146856,images/run_7bcc58c0-b67f-4857-808b-b2b31bb0283d_fuels-dens_2100_000.png
2,175,0.05,1,0,135410,12691,148101,images/run_14e79db0-ee48-48da-8495-a0f4acc06a9c_fuels-dens_2100_000.png
8,175,0.05,1,1,135427,45765,181192,images/run_3b613110-bf06-4f7b-922d-177bd2d94e6c_fuels-dens_2100_000.png
2,175,0.05,0,0,121018,1986,123004,images/run_7a54eeb7-5853-42f6-8421-ac4272211bca_fuels-dens_2100_000.png
12,270,0.05,1,1,121645,24216,145861,images/run_4e02cf7b-ffd1-4fb1-a730-5736704805d1_fuels-dens_2100_000.png
12,270,0.05,1,1,135415,34370,169785,images/run_8c75b2a2-c7f0-4835-bf38-fd143c82c771_fuels-dens_2100_000.png
12,270,0.05,1,1,135322,47223,182545,images/run_93764f06-5631-4396-88e5-d9f053f35968_fuels-dens_2100_000.png
2,175,0.05,0,0,120973,3264,124237,images/run_beec398a-0e3d-41c6-802c-481b8aefc2aa_fuels-dens_2100_000.png
12,175,0.05,1,1,135425,49201,184626,images/run_ca624da0-2055-4c00-bd30-83e051fdb99c_fuels-dens_2100_000.png
8,270,0.05,1,1,135415,45141,180556,images/run_28350ac9-83d5-422e-846d-7e846a310fa4_fuels-dens_2100_000.png
8,270,0.05,1,1,135426,33641,169067,images/run_09e4f9bd-b648-4abb-8885-c80726e6c10b_fuels-dens_2100_000.png
2,175,0.05,0,0,135415,10276,145691,images/run_1a232043-1f36-40fe-a56e-a2c7e875754c_fuels-dens_2100_000.png
2,270,0.05,0,0,135395,12785,148180,images/run_3da99e3f-0c0a-4589-ad02-634423739f42_fuels-dens_2100_000.png
2,270,0.05,1,0,135427,12041,147468,images/run_da1f5103-f650-41a2-9a76-bbf9ffe496ec_fuels-dens_2100_000.png
8,270,0.05,1,1,135427,44058,179485,images/run_50b26d10-660b-4458-b5a2-4f5e719d0d4c_fuels-dens_2100_000.png
2,270,0.05,0,0,119863,0,119863,images/run_0028f006-ff57-4d09-9282-d9bf0ab92f44_fuels-dens_2100_000.png
8,175,0.05,1,1,135427,46819,182246,images/run_001d82e8-6447-4218-8a82-e5d66b3ee965_fuels-dens_2100_000.png
8,270,0.05,1,1,135426,33573,168999,images/run_583fe2d4-1d79-4ae3-8468-681bb3689e50_fuels-dens_2100_000.png
12,270,0.05,1,1,135423,34100,169523,images/run_bdf50481-0025-4847-9834-46bc27de22f4_fuels-dens_2100_000.png
3,175,0.05,0,0,121169,6009,127178,images/run_63b4090d-2a8e-476e-90ca-fcac8c9de318_fuels-dens_2100_000.png
8,270,0.05,1,1,121174,17487,138661,images/run_6acd9895-d9c5-40d4-84ad-19b3f1c067d5_fuels-dens_2100_000.png
12,175,0.05,1,1,135403,49520,184923,images/run_eb564200-1718-496f-ad70-49599cda3e6e_fuels-dens_2100_000.png
8,270,0.05,1,1,120947,12484,133431,images/run_015ce4de-1e1b-4775-85ef-bdce1fee9ac4_fuels-dens_2100_000.png
12,175,0.1,1,1,135328,46782,182110,images/run_36ae1bf3-6641-4922-975c-fbb705e14021_fuels-dens_2100_000.png
12,175,0.1,1,1,135258,45034,180292,images/run_6221acb0-0343-4237-9cc0-4074ba566dd8_fuels-dens_2100_000.png
8,270,0.1,1,0,120071,5888,125959,images/run_49d858b0-de4b-4d2b-b8f6-f58aeffad6dd_fuels-dens_2100_000.png
8,270,0.1,1,1,119963,15313,135276,images/run_7ff3a016-7fe5-4088-bae0-0193eafb2a1a_fuels-dens_2100_000.png
8,270,0.1,1,1,135382,29512,164894,images/run_7ea786cd-44fc-4ebb-8ce7-473ea4e99cd5_fuels-dens_2100_000.png
12,175,0.1,1,1,134817,46562,181379,images/run_fc54a192-f4e5-414c-abb1-473c17781748_fuels-dens_2100_000.png
8,270,0.1,1,1,135186,32414,167600,images/run_388e87e3-de44-4e2d-9907-34bdcaaf80d5_fuels-dens_2100_000.png
5,175,0.1,0,1,135413,21824,157237,images/run_defb7f92-85a0-4f5b-b068-1e1f97517663_fuels-dens_2100_000.png
5,175,0.1,0,1,135416,33309,168725,images/run_cce30db5-f175-48ee-81d1-3f54cb070155_fuels-dens_2100_000.png
12,175,0.1,1,1,119756,20591,140347,images/run_b6631d22-9baf-44b1-b70f-c45d8e6864ac_fuels-dens_2100_000.png
12,175,0.1,1,1,134715,45147,179862,images/run_1eac8c2c-46fd-4adf-b5b9-2435e375cb20_fuels-dens_2100_000.png
12,175,0.1,1,1,119288,41819,161107,images/run_5e025010-132e-4a83-92f0-448232d80a28_fuels-dens_2100_000.png
8,175,0.1,1,1,119963,31950,151913,images/run_cc7cd428-7787-4e40-9632-461a2f6618eb_fuels-dens_2100_000.png
8,175,0.1,1,1,135154,39861,175015,images/run_954d036f-1f3e-4f0d-be5c-0a6867aa5f4e_fuels-dens_2100_000.png
8,175,0.1,1,1,134836,42209,177045,images/run_7a3b58db-92a3-4b82-a4c7-b44af51ee285_fuels-dens_2100_000.png
3,175,0.1,0,0,135202,9030,144232,images/run_e1058fa9-917b-4933-85ca-b5dacc7d2f2a_fuels-dens_2100_000.png
3,175,0.1,0,0,119760,2428,122188,images/run_9d670ace-5dd3-4f05-8bce-a43bdd42ef61_fuels-dens_2100_000.png
3,270,0.1,0,0,118425,0,118425,images/run_a08a8594-ef28-4de2-ae96-df26f5c81d5f_fuels-dens_2100_000.png
5,270,0.1,1,1,135425,18281,153706,images/run_10395b34-9e7c-42e4-9fac-f2c6392ec79c_fuels-dens_2100_000.png
5,270,0.1,0,0,119587,1030,120617,images/run_a99669c5-9275-4746-b632-0a33d3c9c78d_fuels-dens_2100_000.png
12,270,0.1,1,1,119622,10999,130621,images/run_55f885bd-1cb2-4ea8-935a-4d42c263bef1_fuels-dens_2100_000.png
2,270,0.1,0,0,118124,0,118124,images/run_3b1b6216-918d-4a6c-9d95-1a11575d0d06_fuels-dens_2100_000.png
2,175,0.1,0,0,135029,7370,142399,images/run_616b0a0c-dd09-419f-8464-1f9ee8f638f4_fuels-dens_2100_000.png
5,175,0.1,1,1,135287,33011,168298,images/run_8f93506c-9adc-4def-981d-d30ec2f0f249_fuels-dens_2100_000.png
5,175,0.1,1,1,135178,24466,159644,images/run_eeafb1da-345c-42f8-9586-9fd117cbeb08_fuels-dens_2100_000.png
2,175,0.1,0,0,119169,815,119984,images/run_a067a78c-47a8-4b9c-9cce-d4a88d3a78e8_fuels-dens_2100_000.png
5,270,0.1,0,0,119530,4192,123722,images/run_ce701cc2-6242-4cb2-b420-c800738c67da_fuels-dens_2100_000.png
12,270,0.1,1,1,135377,41539,176916,images/run_3eb07f34-77d7-4833-a7ab-c5f9a6b20b30_fuels-dens_2100_000.png
12,270,0.1,1,1,135397,32209,167606,images/run_a4829afe-c04b-4b94-ac43-2ff3b82ce6d1_fuels-dens_2100_000.png
8,175,0.1,1,1,119671,26070,145741,images/run_8c684a8b-974b-45e0-96b2-e03962fb135e_fuels-dens_2100_000.png
8,175,0.1,1,1,135191,41031,176222,images/run_1b86d92e-d7a3-4553-9f64-d0510824574b_fuels-dens_2100_000.png
2,175,0.1,0,0,134935,6691,141626,images/run_4ff3b2eb-1b3b-4e9f-bb0c-61b706c6f1d1_fuels-dens_2100_000.png
12,270,0.1,1,1,134997,41678,176675,images/run_6b8e2631-6189-4377-a180-b0e658f50c8b_fuels-dens_2100_000.png
12,270,0.1,1,1,120491,15881,136372,images/run_d56e5859-7bd7-42fe-a8e7-955cab855de2_fuels-dens_2100_000.png
3,270,0.1,0,0,135297,5329,140626,images/run_c36208f7-76be-4362-a2bc-0bf7d8a5a7d1_fuels-dens_2100_000.png
5,175,0.1,1,1,135413,33734,169147,images/run_29996697-12a3-4d98-868f-5015e86f7d01_fuels-dens_2100_000.png
5,175,0.1,0,1,135384,28013,163397,images/run_b3efec50-3ea9-4a62-b5dc-b0480208bd1d_fuels-dens_2100_000.png
3,175,0.1,0,0,119723,3107,122830,images/run_a6b41224-1721-4c7a-9df0-03246e865fd1_fuels-dens_2100_000.png
5,270,0.1,0,0,119780,930,120710,images/run_3e6f1812-b257-4e82-88ac-1e40357acc51_fuels-dens_2100_000.png
2,270,0.1,1,0,135222,3960,139182,images/run_b176f19a-4c7e-4af8-bf6f-108310850788_fuels-dens_2100_000.png
2,270,0.1,0,0,135419,6315,141734,images/run_5d1c4c6a-0a10-4827-895c-f7fce5ad2be1_fuels-dens_2100_000.png
2,270,0.1,0,0,118007,0,118007,images/run_d58eafa4-33b4-4cbf-9c45-d09e56eb4b36_fuels-dens_2100_000.png
8,175,0.1,1,1,119453,19077,138530,images/run_2f3493ae-00c7-408f-939e-cf2fefa67c32_fuels-dens_2100_000.png
8,175,0.1,1,1,135354,47023,182377,images/run_1097511f-70ec-4613-8864-b54067c76507_fuels-dens_2100_000.png
8,175,0.1,1,1,135376,39552,174928,images/run_53e32a8f-0e4d-4ea3-bc33-e0f0e797d359_fuels-dens_2100_000.png
8,270,0.1,1,1,120131,11572,131703,images/run_6d6ebeaa-5c88-43cd-accb-dfac449d6e87_fuels-dens_2100_000.png
8,270,0.1,1,1,135378,30404,165782,images/run_b9f22de2-9d5f-4016-80e1-e5b421c8e6d0_fuels-dens_2100_000.png
8,270,0.1,1,1,135249,32546,167795,images/run_d6c6abbe-7456-4fe0-9339-d4849067ded4_fuels-dens_2100_000.png
12,175,0.1,0,1,118526,42052,160578,images/run_7ba2ffcb-af6d-471d-a1b0-fb1be32f4047_fuels-dens_2100_000.png
12,175,0.1,1,1,135310,46084,181394,images/run_54326453-cca7-4a54-876f-0d77d8f7dd43_fuels-dens_2100_000.png
12,175,0.1,1,1,135345,44521,179866,images/run_0027a212-2e4c-40a6-830a-e14de1495b29_fuels-dens_2100_000.png
12,270,0.1,1,1,119981,14357,134338,images/run_612baad6-4de7-4980-af53-a87bc4a148cf_fuels-dens_2100_000.png
12,270,0.1,1,1,135251,33506,168757,images/run_d9db027a-e2dc-464f-a64c-809590ba60b6_fuels-dens_2100_000.png
12,270,0.1,1,1,135092,42494,177586,images/run_6bb8518a-4c89-4938-9a87-b20c90c52357_fuels-dens_2100_000.png
8,175,0.1,1,1,135405,28847,164252,images/run_b4969fca-8915-4ebf-b82b-a2e66fdc32b3_fuels-dens_2100_000.png
3,270,0.1,0,0,135380,7562,142942,images/run_3c9a059c-2850-44df-8841-1b70a326f5d7_fuels-dens_2100_000.png
2,175,0.1,0,0,135352,6102,141454,images/run_4fd36cfa-8fd1-42d9-8f3a-4937b1426958_fuels-dens_2100_000.png
2,175,0.1,0,0,135426,7970,143396,images/run_b6be6a92-cac3-4799-9df6-6571cadda71c_fuels-dens_2100_000.png
2,175,0.1,0,0,119441,965,120406,images/run_ec95a4b4-7c90-4a45-b71b-6c207ac1092f_fuels-dens_2100_000.png
3,270,0.1,0,0,135407,5915,141322,images/run_4be6504a-f606-45f3-b7ec-b8a25a4ac2c5_fuels-dens_2100_000.png
3,270,0.1,0,0,118627,0,118627,images/run_4fe1dc0e-fc07-442d-9bce-d94e1623c112_fuels-dens_2100_000.png
8,270,0.1,1,1,135378,29064,164442,images/run_47b96bbc-eb82-4403-b608-d247f95bf0f9_fuels-dens_2100_000.png
3,175,0.1,0,0,135336,9579,144915,images/run_cdc548bb-db0c-47d2-a56a-02bdf3f7b369_fuels-dens_2100_000.png
2,175,0.1,0,0,119118,1160,120278,images/run_70ae74ed-c655-460e-b556-a4e87d48c4bc_fuels-dens_2100_000.png
2,270,0.1,0,0,118130,0,118130,images/run_44ea6ee6-8505-434a-92af-a765ff3a4a5f_fuels-dens_2100_000.png
3,270,0.1,0,0,118493,0,118493,images/run_c3aa32c1-d6b1-4553-8633-ebabae3236d8_fuels-dens_2100_000.png
2,175,0.1,0,0,135330,8359,143689,images/run_c585b8f6-57ac-4b59-921c-bfc15d5eda55_fuels-dens_2100_000.png
12,270,0.1,1,1,135332,32557,167889,images/run_3d6fc609-6888-4bac-a42c-7ea9588cb60f_fuels-dens_2100_000.png
8,270,0.1,1,1,135407,30091,165498,images/run_fd8d36c6-acb5-48cc-bd78-3f83ca1e25b3_fuels-dens_2100_000.png
3,175,0.1,0,0,119274,2535,121809,images/run_5d548d0f-c55a-4410-b2e9-575ffff3a93e_fuels-dens_2100_000.png
8,270,0.2,1,0,118513,1498,120011,images/run_81143e7c-7fc1-4c58-aa4e-dec17a128969_fuels-dens_2100_000.png
2,175,0.2,0,0,115547,0,115547,images/run_db0a47da-0958-476d-a823-17067c349c7f_fuels-dens_2100_000.png
2,175,0.2,0,0,132421,3819,136240,images/run_a9fca9f8-33ef-41f9-ad99-2cf1276f10f9_fuels-dens_2100_000.png
8,270,0.2,1,0,118317,691,119008,images/run_da6e7b5e-7230-4a02-a317-8fdd2f57831d_fuels-dens_2100_000.png
12,270,0.2,1,1,134641,16890,151531,images/run_2aa84c1d-b8b7-40bc-85cf-06b8f2c35b47_fuels-dens_2100_000.png
12,175,0.2,0,1,115232,20672,135904,images/run_6c9d3f67-f7ba-4a20-a06b-4f8ff3979d61_fuels-dens_2100_000.png
12,175,0.2,1,1,132463,37851,170314,images/run_95696db8-2a97-4b46-a862-5c23f5c105ab_fuels-dens_2100_000.png
12,175,0.2,1,1,131639,38707,170346,images/run_6a21eb06-b4f9-48ed-95b5-50b5a06ea53c_fuels-dens_2100_000.png
12,175,0.2,0,1,133839,18574,152413,images/run_b91c47e6-a15f-49e9-864f-c82699f732a1_fuels-dens_2100_000.png
12,175,0.2,1,1,133557,39940,173497,images/run_7010b8d6-f24b-4932-958c-afb676a9c4dd_fuels-dens_2100_000.png
12,270,0.2,1,1,134700,29726,164426,images/run_4bc4097f-4b99-4d7e-bebd-79bae66a02ef_fuels-dens_2100_000.png
12,270,0.2,1,1,134176,21227,155403,images/run_4f3fb33b-b3cd-42ed-87b4-dbb9ef348026_fuels-dens_2100_000.png
12,270,0.2,1,1,133884,27135,161019,images/run_704ef910-f6bb-424d-8ad7-eac9070412b0_fuels-dens_2100_000.png
12,270,0.2,1,1,134657,28099,162756,images/run_f56425be-4613-4b13-84f2-08d971260f72_fuels-dens_2100_000.png
5,270,0.2,0,0,134803,2114,136917,images/run_e3dfa5c7-06be-4880-9b73-e7c3e1a43c57_fuels-dens_2100_000.png
12,270,0.2,1,1,135103,28569,163672,images/run_df57525e-53b9-48a3-8605-3ef0ce5c8ad9_fuels-dens_2100_000.png
3,175,0.2,0,0,116338,675,117013,images/run_a579d5cd-ff95-4c9d-94d7-3456315e1fe2_fuels-dens_2100_000.png
8,175,0.2,1,1,133146,16692,149838,images/run_1a0bbf88-1618-4220-bac9-1778cdad9f75_fuels-dens_2100_000.png
2,270,0.2,0,0,114937,0,114937,images/run_d9a848bd-36ac-434f-99cd-1e60c39a6118_fuels-dens_2100_000.png
5,175,0.2,1,1,133643,13247,146890,images/run_1c1c4f4e-72a5-4a55-85e6-6804a027a990_fuels-dens_2100_000.png
5,175,0.2,0,0,116489,7568,124057,images/run_2324d729-ecc6-4917-acf2-e8a6d188f77b_fuels-dens_2100_000.png
2,270,0.2,0,0,134931,708,135639,images/run_a24c1861-e055-42d4-8603-71d2029f33a0_fuels-dens_2100_000.png
2,270,0.2,0,0,133747,391,134138,images/run_aece8f4c-c1cc-4eb0-b251-8638e089b727_fuels-dens_2100_000.png
3,270,0.2,0,0,115981,0,115981,images/run_c236dad2-d1c0-4786-9174-c4fd329623a1_fuels-dens_2100_000.png
5,270,0.2,0,0,117571,0,117571,images/run_e4b1aeeb-741d-4a6e-bc23-bb54f21fa7e8_fuels-dens_2100_000.png
5,175,0.2,0,0,116305,5656,121961,images/run_4a6943f0-bd7f-4230-b1e0-5124b6d2121f_fuels-dens_2100_000.png
5,175,0.2,1,1,132787,18544,151331,images/run_e7bab871-4858-4f58-a6ea-df52faa8e72b_fuels-dens_2100_000.png
5,175,0.2,1,1,132748,16242,148990,images/run_c6a043b6-9a6b-47f7-8b08-29cc98f5914d_fuels-dens_2100_000.png
3,175,0.2,0,0,134712,6937,141649,images/run_147cabb1-e728-4042-aaa1-0128727ca9a5_fuels-dens_2100_000.png
3,175,0.2,0,0,135236,8048,143284,images/run_8189ce1c-2423-4385-8d96-c8d090f2898c_fuels-dens_2100_000.png
3,270,0.2,0,0,132750,1560,134310,images/run_f93880f3-59cc-49bb-98c9-5c83844bf84b_fuels-dens_2100_000.png
3,270,0.2,0,0,134132,0,134132,images/run_b6aa39a0-188f-4bcb-bb8a-dd986cfee0ba_fuels-dens_2100_000.png
3,270,0.2,0,0,115446,108,115554,images/run_d896f5a4-75c5-4a4e-94c1-bff94fd2593b_fuels-dens_2100_000.png
5,175,0.2,1,1,134791,13513,148304,images/run_a5b701b9-07f8-4516-ba1a-07dcf4afa2f1_fuels-dens_2100_000.png
2,270,0.2,0,0,114774,0,114774,images/run_e7a251ea-f095-4e38-9641-0160dbad8900_fuels-dens_2100_000.png
2,270,0.2,0,0,132503,552,133055,images/run_4118f33e-4582-40f5-aea9-70e273a149df_fuels-dens_2100_000.png
8,175,0.2,1,1,116362,12542,128904,images/run_a03ee767-7dd8-41e2-be31-a2fee5f4faa5_fuels-dens_2100_000.png
2,175,0.2,0,0,115689,0,115689,images/run_953a3aa3-8434-454c-b3f6-9a9f8762be4f_fuels-dens_2100_000.png
2,175,0.2,0,0,134267,4109,138376,images/run_4b3746ba-c843-4471-9411-45466d7d94ea_fuels-dens_2100_000.png
8,175,0.2,1,1,134225,26551,160776,images/run_e00a58ca-d43e-4849-ae70-ca1ede3ce813_fuels-dens_2100_000.png
8,175,0.2,1,1,132130,28336,160466,images/run_05519455-c57b-4262-a352-ec966b4fcbc6_fuels-dens_2100_000.png
5,270,0.2,0,0,134490,2876,137366,images/run_41e34d07-a374-4f4f-912b-12359e7287bf_fuels-dens_2100_000.png
5,270,0.2,0,0,135163,4660,139823,images/run_ce31c97d-d5d3-4938-a452-b0a59f23061d_fuels-dens_2100_000.png
5,270,0.2,0,0,117725,0,117725,images/run_555258a2-f4a2-41fc-bd5a-510aa8dc8db6_fuels-dens_2100_000.png
3,175,0.2,0,0,116601,999,117600,images/run_f90c755c-7462-481a-9f5a-8798a13e23c4_fuels-dens_2100_000.png
3,175,0.2,0,0,134181,7707,141888,images/run_be4c7671-6c09-4fcd-b4c6-51cc85ea79cb_fuels-dens_2100_000.png
3,175,0.2,1,0,133399,6113,139512,images/run_77cd6aac-f58c-45b2-8a80-7c924cda3aef_fuels-dens_2100_000.png
12,175,0.2,1,1,130698,39083,169781,images/run_e9af5b0a-5c0e-4c28-9c54-1b1a7560922e_fuels-dens_2100_000.png
8,175,0.2,1,1,116411,13235,129646,images/run_4e1f7e57-fd75-4019-b680-d692285eefcd_fuels-dens_2100_000.png
2,270,0.2,0,0,133721,1772,135493,images/run_41a34211-d59c-4238-8557-5354ee447004_fuels-dens_2100_000.png
12,175,0.2,1,1,133308,18196,151504,images/run_dd6f7fd3-0119-4492-a936-f96f96f7ba2c_fuels-dens_2100_000.png
5,175,0.2,1,1,135159,14181,149340,images/run_9800cef8-19a0-46fa-811f-34597ad5b15e_fuels-dens_2100_000.png
5,270,0.2,0,0,134987,2232,137219,images/run_eb900098-7e94-4886-bb66-14d7e91e600e_fuels-dens_2100_000.png
2,270,0.2,0,0,115020,0,115020,images/run_6617b96c-81fd-409c-a597-060d5a304422_fuels-dens_2100_000.png
2,270,0.2,0,0,135278,1515,136793,images/run_71ae88eb-2fe4-4470-b812-5d32eba8e299_fuels-dens_2100_000.png
8,175,0.2,1,1,134571,19491,154062,images/run_12500091-c16d-4832-a052-c8ae9c4baee7_fuels-dens_2100_000.png
3,270,0.2,0,0,135330,1717,137047,images/run_1d5bdd13-6776-461d-b901-f1243e62e28e_fuels-dens_2100_000.png
3,270,0.2,0,0,134732,1227,135959,images/run_2b08ca0b-80a2-4362-9fb5-2e319c39485b_fuels-dens_2100_000.png
8,175,0.2,1,1,133427,27614,161041,images/run_6a62415e-6d55-486f-ad1a-244110bb8f81_fuels-dens_2100_000.png
2,270,0.2,0,0,134223,1145,135368,images/run_3dd58aa7-63a0-4798-90e1-37129a95ded8_fuels-dens_2100_000.png
5,270,0.2,0,0,135348,1822,137170,images/run_cc776ca2-8641-4744-b582-8c3df1a24198_fuels-dens_2100_000.png
3,175,0.2,0,0,135044,5789,140833,images/run_cccbf5ef-6611-4c30-8478-a15a9f96efd4_fuels-dens_2100_000.png
2,175,0.2,0,0,134735,4505,139240,images/run_e3776474-9db7-40d2-b910-935ce9796168_fuels-dens_2100_000.png
2,175,0.2,0,0,135368,4644,140012,images/run_4ab3e9cc-e87a-4b1f-b53e-9254a415b3a4_fuels-dens_2100_000.png
2,175,0.2,0,0,115861,0,115861,images/run_0dcc3825-9f88-41ca-9ee8-0017b295a415_fuels-dens_2100_000.png
3,175,0.2,0,0,135277,8013,143290,images/run_b4ab0809-3c98-46f3-bf27-1ca984711ab0_fuels-dens_2100_000.png
5,175,0.2,0,0,116833,5201,122034,images/run_b8b14a34-4ea8-4d05-b91c-466a796871bc_fuels-dens_2100_000.png
8,270,0.2,0,0,118108,2697,120805,images/run_59390bcc-9231-4ec5-a0b3-b0c2442bbea5_fuels-dens_2100_000.png
8,175,0.2,1,1,116481,14184,130665,images/run_8e9a8955-6cee-4dd6-b9ad-16e9613b8ecb_fuels-dens_2100_000.png
5,175,0.2,1,1,133628,14363,147991,images/run_72a99b63-2334-402b-9481-2f83b0d8b6fd_fuels-dens_2100_000.png
3,175,0.2,0,0,116935,886,117821,images/run_3792df7e-e795-40ff-9f8e-ec31dc7c121a_fuels-dens_2100_000.png
3,270,0.2,0,0,115822,0,115822,images/run_209e834e-a1b3-42de-80de-60fbac344c67_fuels-dens_2100_000.png
5,270,0.2,0,0,117582,0,117582,images/run_145dcded-e828-41eb-8952-dba78b09b3fa_fuels-dens_2100_000.png
2,175,0.35,0,0,121045,1778,122823,images/run_974506cf-bd68-4254-bb8a-c1732b7c4a33_fuels-dens_2100_000.png
2,175,0.35,0,0,97479,1449,98928,images/run_0492134e-24e9-4880-8cc0-fc8dbae32952_fuels-dens_2100_000.png
2,175,0.35,0,0,102672,0,102672,images/run_31ecf49e-80b7-404b-ad89-56248c2fc6ef_fuels-dens_2100_000.png
12,270,0.35,1,1,124654,8959,133613,images/run_839bcf82-8923-4b08-9143-db7eb03ffde6_fuels-dens_2100_000.png
3,175,0.35,0,0,81499,2661,84160,images/run_2aefd435-9e70-46f5-a4a6-3fb524fd38c7_fuels-dens_2100_000.png
3,270,0.35,0,0,95776,335,96111,images/run_065add5e-6832-4115-969a-4f43ee942476_fuels-dens_2100_000.png
8,270,0.35,0,0,122373,0,122373,images/run_0e10274d-70db-43ed-a932-1b8df05a2191_fuels-dens_2100_000.png
3,270,0.35,0,0,125936,0,125936,images/run_8fd70f18-0aeb-415a-81da-496a3f169332_fuels-dens_2100_000.png
3,175,0.35,0,0,102983,0,102983,images/run_21afd5e3-2187-4111-a1ea-aff065f9c889_fuels-dens_2100_000.png
2,270,0.35,0,0,98537,0,98537,images/run_ec6cce23-6b8f-40fd-8d27-e4fc03752c69_fuels-dens_2100_000.png
3,175,0.35,0,0,120151,2307,122458,images/run_93253cc7-5a15-4d70-a045-2e8a93c2f306_fuels-dens_2100_000.png
3,175,0.35,0,0,105946,0,105946,images/run_5d1fbd64-360c-4e1b-9ae7-fc55e1eb4150_fuels-dens_2100_000.png
3,175,0.35,0,0,106857,2835,109692,images/run_19dafda4-f6b8-4c80-bde9-a083326232bb_fuels-dens_2100_000.png
8,270,0.35,0,0,108096,0,108096,images/run_1d49df97-d42e-4ab7-bc93-a5848985e43e_fuels-dens_2100_000.png
12,270,0.35,0,0,128031,4830,132861,images/run_f6d19d05-505a-49a3-8d79-d64bc60c5b82_fuels-dens_2100_000.png
3,270,0.35,0,0,104119,0,104119,images/run_7cb4b263-0894-4176-a5a2-16edcd4ae47a_fuels-dens_2100_000.png
12,270,0.35,0,0,108147,0,108147,images/run_73988de8-9544-423e-9f3b-ff708d1b5d0b_fuels-dens_2100_000.png
8,175,0.35,1,1,122145,9545,131690,images/run_7397a714-3633-4fa7-9998-c8bfc4dbf6c2_fuels-dens_2100_000.png
5,175,0.35,0,0,104376,655,105031,images/run_2e428cf7-3ac8-46b1-9a36-9ff38ab0dbae_fuels-dens_2100_000.png
8,175,0.35,1,1,123259,13360,136619,images/run_499556fc-37be-43bd-89b0-49149c62e71d_fuels-dens_2100_000.png
8,175,0.35,1,1,119772,8747,128519,images/run_7afcb748-3ba8-4978-9c79-6673a628c49f_fuels-dens_2100_000.png
2,270,0.35,0,0,103864,0,103864,images/run_bdad352c-ef52-4eec-bb9b-8c9ea195e0b6_fuels-dens_2100_000.png
2,270,0.35,0,0,95010,223,95233,images/run_34efdfae-32e0-4593-be86-8b3221823836_fuels-dens_2100_000.png
2,270,0.35,0,0,120377,0,120377,images/run_72f7ad9c-0471-4773-b707-f9c810c4eb38_fuels-dens_2100_000.png
2,270,0.35,0,0,105301,0,105301,images/run_631d8814-aa14-4ed9-88d6-0fbd0f50eea7_fuels-dens_2100_000.png
2,270,0.35,0,0,124541,288,124829,images/run_1091c260-60b5-4fb9-b98d-d7d5e391fd27_fuels-dens_2100_000.png
2,270,0.35,0,0,108304,0,108304,images/run_600a1d1f-66cd-47d5-a6e6-3381711fcb65_fuels-dens_2100_000.png
2,270,0.35,0,0,105343,0,105343,images/run_52a50531-e185-4b83-8eee-e2911d0d9bcf_fuels-dens_2100_000.png
5,270,0.35,0,0,105882,0,105882,images/run_7e441394-0298-4bee-9669-fcfc331b9bc0_fuels-dens_2100_000.png
5,270,0.35,0,0,102365,583,102948,images/run_1ecc9a38-0e71-42f0-8f55-0e8736ec2603_fuels-dens_2100_000.png
5,270,0.35,0,0,128358,485,128843,images/run_17fcd06e-5082-4b3f-a6d4-e29b52d2852a_fuels-dens_2100_000.png
8,175,0.35,1,1,106046,3799,109845,images/run_f00c01cc-9aa2-4f3c-a8cb-8084813086b2_fuels-dens_2100_000.png
2,175,0.35,0,0,122493,787,123280,images/run_9a1e4078-4b2a-44e5-b660-054dfe4b66bb_fuels-dens_2100_000.png
2,175,0.35,0,0,104484,894,105378,images/run_e107e658-13ce-4814-bd98-3b4637891e92_fuels-dens_2100_000.png
